model,year,price,transmission,mileage,fuelType,mpg,finance_monthly,lease_monthly,horsepower
Yaris,2019,12990,Automatic,6817,Gasoline,47.9,237.27,215.86,111
Yaris,2015,9595,Automatic,15900,Gasoline,55.4,175.26,164.68,99
Yaris,2019,12490,Manual,2940,Gasoline,58.9,228.14,208.32,111
Yaris,2019,12490,Manual,3560,Gasoline,58.9,228.14,208.32,111
Yaris,2016,8295,Manual,38978,Gasoline,58,151.51,145.09,99
Yaris,2017,9995,Manual,14000,Gasoline,58,182.56,170.71,99
Yaris,2017,9930,Manual,27220,Gasoline,56.5,181.38,169.73,111
Yaris,2018,14791,Automatic,16600,Hybrid,76.3,270.16,243.01,116
Yaris,2016,8991,Automatic,83288,Hybrid,86,164.22,155.58,116
Yaris,2018,12201,Automatic,6635,Gasoline,60.1,222.86,203.97,111
Yaris,2014,5401,Manual,60572,Gasoline,52.3,98.65,101.46,99
Yaris,2017,15295,Automatic,16523,Hybrid,78,279.37,250.61,116
Yaris,2017,14695,Automatic,8802,Hybrid,86,268.41,241.56,116
Yaris,2018,9995,Manual,21128,Gasoline,48.7,182.56,170.71,72
Yaris,2015,8495,Manual,22000,Gasoline,58,155.17,148.1,99
Yaris,2016,8750,Manual,22000,Gasoline,55,159.82,151.95,99
Yaris,2016,11991,Automatic,40100,Hybrid,86,219.02,200.8,116
Yaris,2016,11462,Automatic,37547,Hybrid,86,209.36,192.83,116
Yaris,2014,7042,Manual,40712,Gasoline,51.4,128.63,126.2,99
Yaris,2019,12386,Manual,2291,Gasoline,47.9,226.24,206.76,111
Yaris,2014,12000,Automatic,13974,Hybrid,78,219.19,200.94,116
Yaris,2013,5500,Manual,49617,Gasoline,51.4,100.46,102.96,99
Yaris,2015,11000,Automatic,19600,Hybrid,78,200.92,185.86,116
Yaris,2019,11210,Manual,13663,Gasoline,47.9,204.76,189.03,111
Yaris,2019,12426,Manual,1822,Gasoline,47.9,226.97,207.36,111
Yaris,2017,10492,Manual,13482,Gasoline,55,191.64,178.21,99
Yaris,2018,10501,Manual,9169,Gasoline,58.9,191.81,178.34,111
Yaris,2017,10902,Automatic,46953,Hybrid,86,199.13,184.39,116
Yaris,2016,11434,Automatic,21754,Hybrid,86,208.85,192.41,116
Yaris,2019,11811,Manual,6903,Gasoline,47.9,215.73,198.09,111
Yaris,2016,11499,Automatic,12641,Hybrid,86,210.03,193.39,116
Yaris,2017,8799,Manual,38648,Gasoline,58,160.72,152.69,99
Yaris,2015,7999,Automatic,39498,Gasoline,58,146.11,140.63,99
Yaris,2017,9801,Manual,5962,Gasoline,58,179.02,167.79,99
Yaris,2017,9664,Manual,26313,Gasoline,56.5,176.52,165.72,111
Yaris,2017,8695,Manual,20927,Gasoline,58,158.82,151.12,99
Yaris,2018,12750,Manual,6487,Gasoline,47.1,232.88,212.24,111
Yaris,2017,9795,Manual,15830,Gasoline,55,178.91,167.7,99
Yaris,2019,11995,Manual,2480,Gasoline,47.9,219.09,200.86,111
Yaris,2019,11950,Manual,4725,Gasoline,47.9,218.27,200.18,111
Yaris,2018,11395,Manual,19325,Gasoline,56.5,208.14,191.82,111
Yaris,2019,11850,Manual,3160,Gasoline,47.9,216.45,198.68,111
Yaris,2017,10195,Manual,13420,Gasoline,56.5,186.22,173.73,111
Yaris,2017,10995,Automatic,28300,Hybrid,86,200.83,185.79,116
Yaris,2019,11220,Manual,7420,Gasoline,47.9,204.94,189.18,111
Yaris,2019,11816,Manual,6818,Gasoline,47.9,215.82,198.16,111
Yaris,2019,11836,Manual,2732,Gasoline,47.9,216.19,198.47,111
Yaris,2019,13130,Manual,8866,Gasoline,47.9,239.83,217.97,111
Yaris,2019,10710,Manual,7122,Gasoline,47.9,195.62,181.49,111
Yaris,2019,12170,Manual,5925,Gasoline,47.9,222.29,203.5,111
Yaris,2017,9712,Manual,19383,Gasoline,55,177.39,166.45,99
Yaris,2017,13795,Automatic,10984,Hybrid,78,251.97,228,116
Yaris,2016,9495,Automatic,26897,Gasoline,58,173.43,163.18,99
Yaris,2016,9711,Manual,24635,Gasoline,55,177.38,166.43,99
Yaris,2018,12631,Automatic,6617,Gasoline,60.1,230.71,210.45,111
Yaris,2017,9195,Manual,31500,Gasoline,58.9,167.95,158.65,111
Yaris,2017,12395,Automatic,20906,Hybrid,86,226.4,206.89,116
Yaris,2017,8801,Manual,20272,Gasoline,65.7,160.75,152.72,72
Yaris,2018,9509,Manual,27830,Gasoline,58.9,173.69,163.39,111
Yaris,2015,8764,Manual,21090,Gasoline,55,160.08,152.16,99
Yaris,2019,14810,Manual,2422,Gasoline,47.9,270.51,243.3,111
Yaris,2019,11810,Manual,5633,Gasoline,47.9,215.72,198.07,111
Yaris,2019,11200,Manual,13986,Gasoline,47.9,204.57,188.88,111
Yaris,2017,10122,Manual,25071,Gasoline,55,184.88,172.63,99
Yaris,2019,14260,Automatic,6009,Gasoline,47.9,260.47,235.01,111
Yaris,2016,10344,Automatic,12805,Gasoline,58,188.94,175.98,99
Yaris,2017,9242,Manual,37521,Gasoline,55,168.81,159.36,99
Yaris,2017,11881,Automatic,7195,Gasoline,58,217.01,199.14,99
Yaris,2019,13495,Automatic,10010,Gasoline,47.9,246.49,223.47,111
Yaris,2019,11440,Manual,7244,Gasoline,47.9,208.96,192.5,111
Yaris,2013,9026,Automatic,43067,Hybrid,80.7,164.86,156.11,116
Yaris,2019,14516,Automatic,15010,Hybrid,76.3,265.14,238.86,116
Yaris,2019,12054,Manual,2732,Gasoline,47.9,220.17,201.75,111
Yaris,2014,9995,Automatic,27621,Hybrid,76.3,182.56,170.71,116
Yaris,2014,10499,Automatic,25054,Hybrid,80.7,191.77,178.31,116
Yaris,2019,13999,Manual,2320,Gasoline,47.9,255.7,231.07,111
Yaris,2015,8995,Automatic,45000,Hybrid,78,164.3,155.64,116
Yaris,2019,13790,Automatic,2191,Gasoline,47.9,251.88,227.92,111
Yaris,2016,13290,Automatic,20924,Hybrid,78,242.75,220.38,116
Yaris,2017,9995,Manual,11936,Gasoline,56.5,182.56,170.71,111
Yaris,2019,12195,Manual,9980,Gasoline,47.9,222.75,203.88,111
Yaris,2014,10790,Automatic,24974,Hybrid,76.3,197.08,182.7,116
Yaris,2017,11350,Automatic,28790,Hybrid,86,207.31,191.14,116
Yaris,2017,10250,Manual,14982,Gasoline,58.9,187.22,174.56,111
Yaris,2017,12995,Automatic,19453,Hybrid,78,237.36,215.94,116
Yaris,2018,10995,Manual,8052,Gasoline,58.9,200.83,185.79,111
Yaris,2018,10495,Manual,13500,Gasoline,58.9,191.7,178.25,111
Yaris,2016,8495,Manual,17000,Gasoline,58,155.17,148.1,99
Yaris,2017,12695,Automatic,7891,Hybrid,86,231.88,211.41,116
Yaris,2019,11250,Manual,9133,Gasoline,47.9,205.49,189.63,111
Yaris,2016,13590,Automatic,14964,Hybrid,78,248.23,224.91,116
Yaris,2016,9495,Automatic,27301,Gasoline,58,173.43,163.18,99
Yaris,2013,8495,Automatic,54913,Hybrid,76.3,155.17,148.1,116
Yaris,2018,11000,Manual,18084,Gasoline,56.5,200.92,185.86,111
Yaris,2019,13995,Automatic,1806,Gasoline,47.9,255.63,231.01,111
Yaris,2017,8695,Manual,26325,Gasoline,58.9,158.82,151.12,111
Yaris,2017,11990,Automatic,14604,Hybrid,86,219,200.79,116
Yaris,2019,12170,Manual,6779,Gasoline,47.9,222.29,203.5,111
Yaris,2019,12170,Manual,6816,Gasoline,47.9,222.29,203.5,111
Yaris,2017,7672,Manual,58173,Gasoline,65.7,140.13,135.7,72
Yaris,2017,12882,Automatic,18416,Hybrid,86,235.3,214.23,116
Yaris,2019,12401,Manual,3049,Gasoline,47.9,226.51,206.98,111
Yaris,2019,12601,Manual,3591,Gasoline,47.9,230.16,210,111
Yaris,2017,11000,Automatic,17500,Gasoline,58,200.92,185.86,99
Yaris,2015,10000,Automatic,50500,Hybrid,86,182.65,170.79,116
Yaris,2017,9782,Manual,20789,Gasoline,55,178.67,167.5,99
Yaris,2015,9899,Automatic,45149,Hybrid,86,180.81,169.27,116
Yaris,2014,10126,Automatic,22581,Hybrid,80.7,184.96,172.69,116
Yaris,2017,8491,Manual,23827,Gasoline,58,155.09,148.04,99
Yaris,2018,9991,Manual,21981,Gasoline,58.9,182.49,170.65,111
Yaris,2016,13432,Automatic,8561,Hybrid,86,245.34,222.52,116
Yaris,2019,11857,Manual,6118,Gasoline,47.9,216.57,198.78,111
Yaris,2018,11001,Manual,24434,Gasoline,58.9,200.94,185.88,111
Yaris,2019,11732,Manual,4176,Gasoline,47.9,214.29,196.9,111
Yaris,2019,12621,Manual,9922,Gasoline,47.9,230.53,210.3,111
Yaris,2019,11902,Manual,5326,Gasoline,47.9,217.4,199.46,111
Yaris,2013,6295,Manual,13331,Gasoline,52.3,114.98,114.94,99
Yaris,2017,11595,Automatic,24242,Hybrid,86,211.79,194.83,116
Yaris,2018,11500,Automatic,14000,Gasoline,60.1,210.05,193.4,111
Yaris,2013,6452,Manual,29380,Gasoline,52.3,117.85,117.31,99
Yaris,2017,11451,Automatic,13216,Gasoline,60.1,209.16,192.66,111
Yaris,2019,12438,Manual,3276,Gasoline,47.9,227.19,207.54,111
Yaris,2019,12619,Manual,2609,Gasoline,47.9,230.49,210.27,111
Yaris,2015,9995,Automatic,23188,Hybrid,86,182.56,170.71,116
Yaris,2015,6995,Manual,43150,Gasoline,55,127.77,125.49,99
Yaris,2016,9995,Automatic,46344,Hybrid,86,182.56,170.71,116
Yaris,2015,7379,Manual,43163,Gasoline,55,134.78,131.28,99
Yaris,2014,5995,Manual,41515,Gasoline,66,109.5,110.42,72
Yaris,2017,9995,Manual,13410,Gasoline,58.9,182.56,170.71,111
Yaris,2013,5295,Manual,53000,Gasoline,58.9,96.72,99.87,72
Yaris,2009,3750,Semi-Auto,81300,Gasoline,55.4,68.5,76.58,99
Yaris,2017,10931,Automatic,11651,Gasoline,58,199.66,184.82,99
Yaris,2017,12991,Automatic,5722,Hybrid,76.3,237.29,215.88,116
Yaris,2017,9991,Manual,2781,Gasoline,58.9,182.49,170.65,111
Yaris,2019,11340,Manual,6640,Gasoline,47.9,207.13,190.99,111
Yaris,2019,10870,Manual,4988,Gasoline,47.9,198.55,183.9,111
Yaris,2019,10870,Manual,5026,Gasoline,47.9,198.55,183.9,111
Yaris,2017,9550,Manual,23500,Gasoline,58.9,174.44,164.01,111
Yaris,2008,2495,Manual,120000,Gasoline,47.1,45.57,57.66,99
Yaris,2016,10989,Automatic,31482,Hybrid,78,200.72,185.7,116
Yaris,2017,8940,Manual,19540,Gasoline,58.9,163.29,154.81,111
Yaris,2015,7695,Manual,31649,Gasoline,58,140.55,136.04,99
Yaris,2019,11380,Manual,6000,Gasoline,47.9,207.86,191.59,111
Yaris,2018,11998,Manual,6899,Gasoline,47.1,219.15,200.91,111
Yaris,2019,12622,Manual,6598,Gasoline,47.9,230.55,210.31,111
Yaris,2017,11998,Automatic,28325,Hybrid,78,219.15,200.91,116
Yaris,2017,10998,Automatic,17095,Gasoline,60.1,200.88,185.83,111
Yaris,2019,10990,Manual,9870,Gasoline,47.9,200.74,185.71,111
Yaris,2018,12320,Automatic,18708,Hybrid,76.3,225.03,205.76,116
Yaris,2018,11895,Automatic,21200,Hybrid,76.3,217.27,199.36,116
Yaris,2017,8995,Manual,13755,Gasoline,58,164.3,155.64,99
Yaris,2017,9995,Automatic,15000,Gasoline,58,182.56,170.71,99
Yaris,2002,950,Manual,104000,Gasoline,40.4,17.35,34.37,111
Yaris,2007,4195,Automatic,39000,Gasoline,48.7,76.62,83.28,99
Yaris,2014,6995,Manual,41000,Gasoline,52.3,127.77,125.49,99
Yaris,1999,1995,Automatic,89000,Gasoline,42.9,36.44,50.12,99
Yaris,2017,9599,Manual,19108,Gasoline,55,175.33,164.74,99
Yaris,2016,11000,Automatic,20983,Hybrid,86,200.92,185.86,116
Yaris,2017,11800,Automatic,15000,Hybrid,86,215.53,197.92,116
Yaris,2018,10766,Manual,15248,Gasoline,56.5,196.65,182.34,111
Yaris,2018,10000,Manual,13626,Gasoline,47.1,182.65,170.79,111
Yaris,2014,7000,Manual,36916,Gasoline,52.3,127.86,125.57,99
Yaris,2017,10500,Manual,8987,Gasoline,55,191.79,178.33,99
Yaris,2015,12795,Other,16733,Hybrid,78,233.71,212.92,116
Yaris,2016,11995,Automatic,3342,Hybrid,86,219.09,200.86,116
Yaris,2013,6300,Manual,16395,Gasoline,58.9,115.07,115.01,99
Yaris,2017,10150,Automatic,30500,Gasoline,58.9,185.39,173.05,111
Yaris,2016,10000,Manual,22518,Gasoline,55,182.65,170.79,99
Yaris,2016,8853,Manual,14813,Gasoline,58,161.7,153.5,99
Yaris,2014,5990,Manual,37000,Gasoline,52.3,109.41,110.34,99
Yaris,2016,6490,Manual,18000,Gasoline,66,118.54,117.88,72
Yaris,2016,6490,Manual,35000,Gasoline,66,118.54,117.88,72
Yaris,2012,5481,Manual,26285,Gasoline,51.4,100.11,102.67,99
Yaris,2014,9750,Automatic,33000,Hybrid,80.7,178.09,167.02,116
Yaris,2016,8700,Manual,24242,Gasoline,55,158.91,151.19,99
Yaris,2016,7500,Manual,43358,Gasoline,58,136.99,133.1,99
Yaris,2018,9599,Manual,21417,Gasoline,56.5,175.33,164.74,111
Yaris,2014,6299,Manual,48402,Gasoline,52.3,115.05,115,99
Yaris,2015,7762,Manual,15724,Gasoline,58,141.78,137.05,99
Yaris,2014,10499,Automatic,8281,Hybrid,80.7,191.77,178.31,116
Yaris,2011,4159,Manual,70544,Gasoline,54.3,75.97,82.74,99
Yaris,2015,6490,Manual,36100,Gasoline,58,118.54,117.88,99
Yaris,2010,2495,Manual,80269,Gasoline,55.4,45.57,57.66,99
Yaris,2018,9795,Manual,15942,Gasoline,58.9,178.91,167.7,111
Yaris,2014,10392,Automatic,30000,Hybrid,78,189.81,176.7,116
Yaris,2011,5799,Automatic,50157,Gasoline,54.3,105.92,107.46,99
Yaris,2017,8099,Manual,19394,Gasoline,65.7,147.93,142.13,72
Yaris,2007,2499,Manual,66000,Gasoline,52.3,45.65,57.72,72
Yaris,2017,8997,Manual,11200,Gasoline,58,164.33,155.67,99
Yaris,2011,2395,Manual,115000,Gasoline,54.3,43.75,56.15,99
Yaris,2019,14490,Manual,5348,Gasoline,47.9,264.67,238.47,111
Yaris,2016,7839,Manual,38000,Gasoline,55,143.18,138.21,99
Yaris,2012,4494,Manual,60000,Gasoline,58.9,82.09,87.79,72
Yaris,2013,9995,Automatic,30984,Hybrid,76.3,182.56,170.71,116
Yaris,2018,11995,Automatic,15036,Gasoline,60.1,219.09,200.86,111
Yaris,2017,13295,Automatic,13830,Hybrid,76.3,242.84,220.46,116
Yaris,2012,6995,Automatic,41569,Gasoline,55.4,127.77,125.49,99
Yaris,2013,8995,Automatic,47233,Hybrid,80.7,164.3,155.64,116
Yaris,2015,9995,Automatic,27966,Hybrid,86,182.56,170.71,116
Yaris,2018,13695,Automatic,9165,Hybrid,76.3,250.15,226.49,116
Yaris,2016,10690,Automatic,41965,Hybrid,86,195.26,181.19,116
Yaris,2019,11795,Manual,5280,Gasoline,47.9,215.44,197.85,111
Yaris,2016,11795,Automatic,34767,Hybrid,78.5,215.44,197.85,116
Yaris,2015,6200,Manual,42600,Gasoline,66,113.25,113.51,72
Yaris,2002,2695,Automatic,21000,Gasoline,42.2,49.23,60.67,99
Yaris,2018,13495,Automatic,15990,Hybrid,76.3,246.49,223.47,116
Yaris,2017,9695,Manual,16058,Gasoline,58.9,177.08,166.19,111
Yaris,2017,13495,Automatic,17848,Hybrid,78,246.49,223.47,116
Yaris,2015,9975,Automatic,29001,Hybrid,86,182.2,170.41,116
Yaris,2019,16995,Automatic,2275,Gasoline,47.9,310.42,276.23,111
Yaris,2017,9995,Manual,9662,Gasoline,58.9,182.56,170.71,111
Yaris,2018,10995,Manual,22422,Gasoline,56.5,200.83,185.79,111
Yaris,2019,14995,Manual,59,Gasoline,47.9,273.89,246.09,111
Yaris,2018,12995,Automatic,8207,Gasoline,60.1,237.36,215.94,111
Yaris,2017,11695,Automatic,44820,Hybrid,78,213.61,196.34,116
Yaris,2017,11990,Automatic,27788,Hybrid,76.3,219,200.79,116
Yaris,2017,9290,Manual,20722,Gasoline,58.9,169.69,160.09,111
Yaris,2017,6795,Manual,53365,Gasoline,66,124.11,122.48,72
Yaris,2017,12495,Automatic,8807,Hybrid,86,228.23,208.4,116
Yaris,2018,12995,Automatic,17577,Hybrid,76.3,237.36,215.94,116
Yaris,2018,12895,Automatic,25371,Hybrid,76.3,235.53,214.43,116
Yaris,2016,11995,Automatic,35882,Hybrid,78,219.09,200.86,116
Yaris,2015,12600,Automatic,10788,Hybrid,78,230.15,209.98,116
Yaris,2018,13995,Automatic,28558,Hybrid,67.3,255.63,231.01,116
Yaris,2015,7495,Manual,30252,Gasoline,58,136.9,133.03,99
Yaris,2018,11995,Manual,10993,Gasoline,56.5,219.09,200.86,111
Yaris,2016,11990,Automatic,7797,Hybrid,86,219,200.79,116
Yaris,2017,13495,Automatic,8950,Hybrid,78,246.49,223.47,116
Yaris,2016,11295,Automatic,34465,Hybrid,78,206.31,190.31,116
Yaris,2012,6995,Manual,28900,Gasoline,52.3,127.77,125.49,99
Yaris,2016,10490,Automatic,9989,Gasoline,58,191.6,178.18,99
Yaris,2017,10790,Manual,9851,Gasoline,55,197.08,182.7,99
Yaris,2015,10795,Automatic,29055,Hybrid,78,197.18,182.77,116
Yaris,2016,9700,Manual,20788,Gasoline,55,177.18,166.27,99
Yaris,2017,9500,Manual,29399,Gasoline,58.9,173.52,163.25,111
Yaris,2017,8700,Manual,16040,Gasoline,66,158.91,151.19,72
Yaris,2014,8973,Automatic,52682,Hybrid,78,163.9,155.31,116
Yaris,2012,4495,Manual,51000,Gasoline,52.3,82.1,87.81,99
Yaris,2015,8500,Manual,23506,Gasoline,55,155.26,148.18,99
Yaris,2016,9500,Manual,13641,Gasoline,55,173.52,163.25,99
Yaris,2019,13995,Manual,4492,Gasoline,47.9,255.63,231.01,111
Yaris,2017,8200,Manual,25148,Gasoline,58,149.78,143.66,99
Yaris,2015,7400,Manual,23487,Gasoline,58,135.16,131.6,99
Yaris,2017,10995,Manual,5708,Gasoline,55,200.83,185.79,99
Yaris,2018,8985,Manual,42658,Gasoline,58.9,164.12,155.49,111
Yaris,2017,9985,Manual,20103,Gasoline,55,182.38,170.56,99
Yaris,2018,9300,Manual,11554,Gasoline,48.7,169.87,160.24,72
Yaris,2017,9000,Manual,20883,Gasoline,58.9,164.39,155.72,111
Yaris,2016,8890,Manual,14258,Gasoline,58,162.38,154.06,99
Yaris,2016,8985,Manual,29395,Gasoline,55,164.12,155.49,99
Yaris,2017,9725,Automatic,34873,Gasoline,60.1,177.63,166.64,111
Yaris,2018,8800,Manual,37729,Gasoline,58.9,160.74,152.7,111
Yaris,2013,6800,Manual,33323,Gasoline,51.4,124.21,122.55,99
Yaris,2015,7000,Manual,7144,Gasoline,66,127.86,125.57,72
Yaris,2018,9985,Manual,18615,Gasoline,58.9,182.38,170.56,111
Yaris,2018,10485,Manual,29479,Gasoline,56.5,191.51,178.1,111
Yaris,2018,13485,Automatic,20213,Hybrid,76.3,246.31,223.32,116
Yaris,2018,10985,Manual,11898,Gasoline,58.9,200.65,185.64,111
Yaris,2019,14461,Manual,2203,Gasoline,47.9,264.14,238.04,111
Yaris,2019,9485,Manual,5031,Gasoline,49.6,173.25,163.03,72
Yaris,2020,15885,Manual,261,Gasoline,47.9,290.15,250.55,111
Yaris,2020,15885,Manual,192,Gasoline,47.9,290.15,250.55,111
Yaris,2015,8300,Manual,34928,Gasoline,55,151.6,145.16,99
Yaris,2020,15885,Manual,211,Gasoline,47.9,290.15,250.55,111
Yaris,2020,15885,Manual,413,Gasoline,47.9,290.15,250.55,111
Yaris,2017,10485,Manual,15052,Gasoline,56.5,191.51,178.1,111
Yaris,2017,9985,Manual,14230,Gasoline,55,182.38,170.56,99
Yaris,2017,10985,Manual,6659,Gasoline,56.5,200.65,185.64,111
Yaris,2017,9800,Manual,22305,Gasoline,55,179,167.77,99
Yaris,2018,11800,Manual,5541,Gasoline,47.1,215.53,197.92,111
Yaris,2017,8975,Manual,12428,Gasoline,58,163.93,155.34,99
Yaris,2017,10275,Manual,15289,Gasoline,58.9,187.68,174.93,111
Yaris,2019,13975,Semi-Auto,2442,Gasoline,47.9,255.26,230.71,111
Yaris,2013,8975,Automatic,35289,Hybrid,80.7,163.93,155.34,116
Yaris,2015,9275,Automatic,56032,Hybrid,86,169.41,159.86,116
Yaris,2017,9475,Manual,36087,Gasoline,58.9,173.07,162.88,111
Yaris,2019,13961,Manual,4546,Gasoline,47.9,255,230.5,111
Yaris,2008,3975,Manual,23912,Gasoline,47.1,72.61,79.97,99
Yaris,2013,6675,Manual,45763,Gasoline,51.4,121.92,120.67,99
Yaris,2017,14995,Automatic,12038,Hybrid,67.3,273.89,246.09,116
Yaris,2016,7975,Manual,41993,Gasoline,55,145.67,140.26,99
Yaris,2017,12675,Automatic,26264,Hybrid,78,231.52,211.11,116
Yaris,2016,10975,Automatic,44552,Hybrid,78,200.46,185.49,116
Yaris,2016,7975,Manual,43325,Gasoline,55,145.67,140.26,99
Yaris,2017,12475,Automatic,22775,Hybrid,86,227.86,208.1,116
Yaris,2016,11975,Automatic,23330,Hybrid,78,218.73,200.56,116
Yaris,2017,9975,Manual,36106,Gasoline,55,182.2,170.41,99
Yaris,2019,11675,Manual,18171,Gasoline,47.9,213.25,196.04,111
Yaris,2014,8975,Automatic,65044,Hybrid,76.3,163.93,155.34,116
Yaris,2018,11475,Automatic,21968,Gasoline,47.1,209.6,193.02,111
Yaris,2005,2495,Manual,87263,Gasoline,50.4,45.57,57.66,99
Yaris,2017,8975,Manual,32498,Gasoline,58.9,163.93,155.34,111
Yaris,2016,13975,Automatic,19973,Hybrid,78,255.26,230.71,116
Yaris,2014,5975,Manual,60254,Gasoline,52.3,109.14,110.12,99
Yaris,2016,12675,Automatic,18432,Hybrid,86,231.52,211.11,116
Yaris,2014,5499,Manual,66575,Gasoline,52.3,100.44,102.94,99
Yaris,2019,11975,Manual,7925,Gasoline,47.9,218.73,200.56,111
Yaris,2016,13675,Automatic,14997,Hybrid,78,249.78,226.19,116
Yaris,2016,9475,Manual,21573,Gasoline,55,173.07,162.88,99
Yaris,2016,7804,Manual,30500,Gasoline,58,142.54,137.69,99
Yaris,2016,6080,Manual,48677,Gasoline,66,111.05,111.7,72
Yaris,2017,11578,Manual,5343,Gasoline,56.5,211.48,194.58,111
Yaris,2015,7999,Automatic,26601,Gasoline,58,146.11,140.63,99
Yaris,2019,11485,Manual,11200,Gasoline,58.9,209.78,193.17,111
Yaris,2013,2470,Manual,66000,Gasoline,58.9,45.12,57.28,99
Yaris,2009,3995,Manual,61000,Gasoline,55.4,72.97,80.27,99
Yaris,2000,2695,Automatic,21000,Gasoline,42.9,49.23,60.67,99
Yaris,2012,4690,Automatic,24000,Gasoline,53.3,85.67,90.75,99
Yaris,2019,12499,Manual,4222,Gasoline,47.9,228.3,208.46,111
Yaris,2019,15999,Automatic,20,Hybrid,76.3,292.23,261.22,116
Yaris,2017,12999,Automatic,8489,Gasoline,58,237.43,216,99
Yaris,2016,8699,Manual,11664,Gasoline,58,158.89,151.18,99
Yaris,2017,12699,Automatic,19088,Hybrid,76.3,231.95,211.47,116
Yaris,2019,10999,Manual,16101,Gasoline,47.9,200.9,185.85,111
Yaris,2020,13999,Manual,20,Gasoline,47.9,255.7,223.18,111
Yaris,2018,12999,Automatic,7857,Hybrid,76.3,237.43,216,116
Yaris,2017,9799,Manual,18145,Gasoline,55,178.98,167.76,99
Yaris,2008,1985,Automatic,124309,Gasoline,48.7,36.26,49.97,99
Yaris,2015,8950,Automatic,36524,Hybrid,86,163.48,154.96,116
Yaris,2019,13999,Manual,20,Gasoline,47.9,255.7,231.07,111
Yaris,2019,13999,Manual,1115,Gasoline,47.9,255.7,231.07,111
Yaris,2019,12950,Manual,7300,Gasoline,47.9,236.54,215.26,111
Yaris,2007,3491,Manual,35930,Gasoline,47.1,63.76,72.67,99
Yaris,2017,8950,Manual,18596,Gasoline,58,163.48,154.96,99
Yaris,2019,15950,Automatic,10589,Hybrid,43.5,291.33,260.48,116
Yaris,2019,13491,Manual,3256,Gasoline,47.9,246.42,223.41,111
Yaris,2017,13499,Automatic,10922,Hybrid,78,246.57,223.53,116
Yaris,2018,10950,Manual,20312,Gasoline,47.1,200.01,185.11,111
Yaris,2019,13491,Manual,1209,Gasoline,47.9,246.42,223.41,111
Yaris,2019,12491,Manual,5274,Gasoline,47.9,228.15,208.34,111
Yaris,2017,11799,Automatic,35987,Hybrid,78,215.51,197.91,116
Yaris,2003,975,Manual,107000,Gasoline,50.4,17.81,34.74,72
Yaris,2008,2695,Manual,90000,Gasoline,47.1,49.23,60.67,99
Yaris,2019,10491,Manual,2512,Gasoline,47.9,191.62,178.19,111
Yaris,2015,9991,Automatic,43470,Hybrid,86,182.49,170.65,116
Yaris,2018,10993,Manual,7619,Gasoline,58.9,200.79,185.76,111
Yaris,2012,7995,Automatic,18780,Gasoline,55.4,146.03,140.57,99
Yaris,2018,11295,Manual,12000,Gasoline,56.5,206.31,190.31,111
Yaris,2018,11495,Manual,7500,Gasoline,47.1,209.96,193.33,111
Yaris,2018,11995,Manual,4050,Gasoline,47.1,219.09,200.86,111
Yaris,2018,11295,Manual,9000,Gasoline,47.1,206.31,190.31,111
Yaris,2018,13495,Automatic,18324,Hybrid,76.3,246.49,223.47,116
Yaris,2017,10995,Manual,4690,Gasoline,56.5,200.83,185.79,111
Yaris,2019,12495,Manual,1488,Gasoline,47.9,228.23,208.4,111
Yaris,2018,13995,Automatic,28293,Hybrid,67.3,255.63,231.01,116
Yaris,2018,10995,Manual,19882,Gasoline,47.1,200.83,185.79,111
Yaris,2017,13295,Automatic,8322,Hybrid,86,242.84,220.46,116
Yaris,2017,9995,Manual,19694,Gasoline,58.9,182.56,170.71,111
Yaris,2011,3500,Manual,82330,Gasoline,54.3,63.93,72.81,99
Yaris,2009,3495,Manual,61151,Gasoline,55.4,63.84,72.73,99
Yaris,2009,3495,Manual,81639,Gasoline,55.4,63.84,72.73,99
Yaris,2018,10995,Manual,8740,Gasoline,47.1,200.83,185.79,111
Yaris,2017,12995,Automatic,12640,Hybrid,78,237.36,215.94,116
Yaris,2018,14795,Automatic,11245,Hybrid,76.3,270.24,243.07,116
Yaris,2018,9950,Manual,20559,Gasoline,58.9,181.74,170.04,111
Yaris,2017,9950,Manual,7489,Gasoline,58.9,181.74,170.04,111
Yaris,2019,12491,Manual,3242,Gasoline,47.9,228.15,208.34,111
Yaris,2017,10491,Manual,11231,Gasoline,55,191.62,178.19,99
Yaris,2014,6775,Manual,29000,Gasoline,58,123.75,122.18,99
Yaris,2015,7499,Manual,21854,Gasoline,55,136.97,133.09,99
Yaris,2005,2699,Manual,64373,Gasoline,50.4,49.3,60.73,72
Yaris,2015,6999,Manual,40215,Gasoline,58,127.84,125.55,99
Yaris,2018,11990,Manual,6817,Gasoline,56.5,219,200.79,111
Yaris,2018,10490,Manual,4858,Gasoline,58.9,191.6,178.18,111
Yaris,2017,11495,Automatic,35995,Hybrid,86,209.96,193.33,116
Yaris,2019,11990,Manual,7965,Gasoline,47.9,219,200.79,111
Yaris,2018,11990,Manual,11075,Gasoline,58.9,219,200.79,111
Yaris,2018,11795,Manual,8410,Gasoline,58.9,215.44,197.85,111
Yaris,2018,13995,Automatic,14202,Hybrid,76.3,255.63,231.01,116
Yaris,2018,10990,Manual,10276,Gasoline,58.9,200.74,185.71,111
Yaris,2019,11491,Manual,4228,Gasoline,47.9,209.89,193.27,111
